division,grupo,clase,subclase,articulo,monto,porcentaje
BIENES Y SERVICIOS VARIOS,BIENES Y SERVICIOS PARA EL CUIDADO PERSONAL,Servicios para el cuidado personal,Servicios para el cuidado personal,Otros servicios para el cuidado personal,1723476.3,0.000122
BIENES Y SERVICIOS VARIOS,BIENES Y SERVICIOS PARA EL CUIDADO PERSONAL,Servicios para el cuidado personal,Servicios para el cuidado personal,Peluquería para hombre,23838995.5,0.001694
BIENES Y SERVICIOS VARIOS,BIENES Y SERVICIOS PARA EL CUIDADO PERSONAL,Servicios para el cuidado personal,Servicios para el cuidado personal,Peluquería para mujer,55143967.8,0.003918
BIENES Y SERVICIOS VARIOS,BIENES Y SERVICIOS PARA EL CUIDADO PERSONAL,Servicios para el cuidado personal,Servicios para el cuidado personal,Peluquería para niño,4649367,0.00033
BIENES Y SERVICIOS VARIOS,EFECTOS PERSONALES,Joyerías y relojes,"Joyerías, relojes pulsera, de pared y despertador",Alhaja,6391958.14,0.000454
BIENES Y SERVICIOS VARIOS,EFECTOS PERSONALES,Joyerías y relojes,"Joyerías, relojes pulsera, de pared y despertador",Fantasía,4186954.63,0.000298
BIENES Y SERVICIOS VARIOS,EFECTOS PERSONALES,Joyerías y relojes,"Joyerías, relojes pulsera, de pared y despertador","Reloj despertador, reloj de viaje",657332.50931,4.7e-05
BIENES Y SERVICIOS VARIOS,EFECTOS PERSONALES,Joyerías y relojes,"Joyerías, relojes pulsera, de pared y despertador",Reloj pulsera,6768597.6,0.000481
BIENES Y SERVICIOS VARIOS,EFECTOS PERSONALES,Joyerías y relojes,"Joyerías, relojes pulsera, de pared y despertador","Reparación de alhajas, relojes",683055,4.9e-05
BIENES Y SERVICIOS VARIOS,EFECTOS PERSONALES,Otros efectos personales,Otros efectos personales,"Bolso, bolsón de viaje, mochila",1466728.83958,0.000104
BIENES Y SERVICIOS VARIOS,EFECTOS PERSONALES,Otros efectos personales,Otros efectos personales,Mantenimiento y reparación de estos bienes,64141.59197,5e-06
BIENES Y SERVICIOS VARIOS,EFECTOS PERSONALES,Otros efectos personales,Otros efectos personales,Mochila escolar o deportiva,2938568.31766,0.000209
BIENES Y SERVICIOS VARIOS,EFECTOS PERSONALES,Otros efectos personales,Otros efectos personales,Mochila para transportar bebés y cambiador,69951.82413,5e-06
BIENES Y SERVICIOS VARIOS,EFECTOS PERSONALES,Otros efectos personales,Otros efectos personales,Otros bienes diversos,194234.75024,1.4e-05
BIENES Y SERVICIOS VARIOS,EFECTOS PERSONALES,Otros efectos personales,Otros efectos personales,Portafolios,237337.04267,1.7e-05
BIENES Y SERVICIOS VARIOS,EFECTOS PERSONALES,Otros efectos personales,Otros efectos personales,Valija para viaje,640099.9749,4.5e-05
BIENES Y SERVICIOS VARIOS,OTROS SERVICIOS NO DECLARADOS ANTERIORMENTE,Otros servicios,Otros servicios,Abonos para servicios profesionales (excluidos servicio de la salud),1079018.86186,7.7e-05
BIENES Y SERVICIOS VARIOS,OTROS SERVICIOS NO DECLARADOS ANTERIORMENTE,Otros servicios,Otros servicios,"Albergue transitorio, hotel por horas",731781.18107,5.2e-05
BIENES Y SERVICIOS VARIOS,OTROS SERVICIOS NO DECLARADOS ANTERIORMENTE,Otros servicios,Otros servicios,"Compra o alquiler de nicho, panteón, parcela en cementerio público o privado",4681001.6147,0.000333
BIENES Y SERVICIOS VARIOS,OTROS SERVICIOS NO DECLARADOS ANTERIORMENTE,Otros servicios,Otros servicios,"Cuotas de afiliación a asociaciones profesionales y  otras que brindan servicios varios,  -A.C.A.-",6625468.66735,0.000471
BIENES Y SERVICIOS VARIOS,OTROS SERVICIOS NO DECLARADOS ANTERIORMENTE,Otros servicios,Otros servicios,"Fiesta (salón, orquesta, animación, cotillón, fotografía, filmación, comida, bebida, arreglos florales, etc..)",26978790.93765,0.001917
BIENES Y SERVICIOS VARIOS,OTROS SERVICIOS NO DECLARADOS ANTERIORMENTE,Otros servicios,Otros servicios,Gastos por comisiones de inmobiliarias y gestores,11559405.13124,0.000821
BIENES Y SERVICIOS VARIOS,OTROS SERVICIOS NO DECLARADOS ANTERIORMENTE,Otros servicios,Otros servicios,Gastos por obtención de documentos,2968245.32681,0.000211
BIENES Y SERVICIOS VARIOS,OTROS SERVICIOS NO DECLARADOS ANTERIORMENTE,Otros servicios,Otros servicios,"Otros gastos funerarios: derechos, impuestos, flores, ceremonia religiosas, etc..",2319369.0567,0.000165
BIENES Y SERVICIOS VARIOS,OTROS SERVICIOS NO DECLARADOS ANTERIORMENTE,Otros servicios,Otros servicios,Otros servicios personales no incluidos anteriormente,1780322.97245,0.000127
BIENES Y SERVICIOS VARIOS,OTROS SERVICIOS NO DECLARADOS ANTERIORMENTE,Otros servicios,Otros servicios,"Pago por noticias y anuncios en la prensa, avisos clasificados",662434.84672,4.7e-05
BIENES Y SERVICIOS VARIOS,OTROS SERVICIOS NO DECLARADOS ANTERIORMENTE,Otros servicios,Otros servicios,"Reproducciones de documentos (sellos, impuestos, legalizaciones, etc..)",2763051.74934,0.000196
BIENES Y SERVICIOS VARIOS,OTROS SERVICIOS NO DECLARADOS ANTERIORMENTE,Otros servicios,Otros servicios,Servicio de sepelio,6594666.74078,0.000469
BIENES Y SERVICIOS VARIOS,OTROS SERVICIOS NO DECLARADOS ANTERIORMENTE,Otros servicios,Otros servicios,"Servicios profesionales: abogado, contador, escribano, arquitecto, etc.., excluidos los de la salud",29146231.2075,0.002071
BIENES Y SERVICIOS VARIOS,PROTECCION SOCIAL,Servicios de protección social,Otros servicios de protección social,Guardería,6390298,0.000454
BIENES Y SERVICIOS VARIOS,PROTECCION SOCIAL,Servicios de protección social,Residencias y geriátricos,Geriátrico con alojamiento,8171300,0.000581
BIENES Y SERVICIOS VARIOS,PROTECCION SOCIAL,Servicios de protección social,Residencias y geriátricos,Geriátrico sin alojamiento,486600,3.5e-05
BIENES Y SERVICIOS VARIOS,PROTECCION SOCIAL,Servicios de protección social,Residencias y geriátricos,Residencias de ancianos con alojamiento,249000,1.8e-05
BIENES Y SERVICIOS VARIOS,PROTECCION SOCIAL,Servicios de protección social,Residencias y geriátricos,Residencias de ancianos sin alojamiento,8932,1e-06
BIENES Y SERVICIOS VARIOS,SEGUROS,Seguro de vida,Seguro de vida,Seguro de vida,3662132.7643,0.00026
BIENES Y SERVICIOS VARIOS,SEGUROS,Seguros de la vivienda y otros,Seguros de la vivienda y otros,"Otros seguros, seguros de sepelio, etc...  (excepto de automotores y de vida)",3817112.18689,0.000271
BIENES Y SERVICIOS VARIOS,SEGUROS,Seguros de la vivienda y otros,Seguros de la vivienda y otros,Seguros de retiro,438882.74784,3.1e-05
BIENES Y SERVICIOS VARIOS,SEGUROS,Seguros de la vivienda y otros,Seguros de la vivienda y otros,Seguros relacionados con la vivienda,3796312.13887,0.00027
BIENES Y SERVICIOS VARIOS,SERVICIOS FINANCIEROS,Servicios financieros,Servicios financieros,Alquiler de caja de seguridad,1054988.65244,7.5e-05
BIENES Y SERVICIOS VARIOS,SERVICIOS FINANCIEROS,Servicios financieros,Servicios financieros,Cargo por tarjeta de crédito,2743545.13012,0.000195
BIENES Y SERVICIOS VARIOS,SERVICIOS FINANCIEROS,Servicios financieros,Servicios financieros,Costo de mantenimiento de caja de ahorro,2615467.90978,0.000186
BIENES Y SERVICIOS VARIOS,SERVICIOS FINANCIEROS,Servicios financieros,Servicios financieros,Giros y transferencias,663066.49149,4.7e-05
BIENES Y SERVICIOS VARIOS,TABACO,Cigarrillos y tabaco (incluye accesorios),Cigarrillos y tabaco (incluye accesorios),Cigarrillos,209445554.679001,0.014883
BIENES Y SERVICIOS VARIOS,TABACO,Cigarrillos y tabaco (incluye accesorios),Cigarrillos y tabaco (incluye accesorios),"Cigarros, cigarritos, tabaco",1436048.253,0.000102
BIENES Y SERVICIOS VARIOS,TABACO,Cigarrillos y tabaco (incluye accesorios),Cigarrillos y tabaco (incluye accesorios),Encendedor - carga,566857.519,4e-05
BIENES Y SERVICIOS VARIOS,TABACO,Cigarrillos y tabaco (incluye accesorios),Cigarrillos y tabaco (incluye accesorios),Hojas de coca,1778014.955,0.000126
BIENES Y SERVICIOS VARIOS,TABACO,Cigarrillos y tabaco (incluye accesorios),Cigarrillos y tabaco (incluye accesorios),"Pipa, boquilla, accesorios",334362.41,2.4e-05
ENSEÑANZA,SERVICIOS EDUCATIVOS,Educación formal,Enseñanza especial,Aranceles y matrícula  de enseñanza especial,1659173,0.000118
ENSEÑANZA,SERVICIOS EDUCATIVOS,Educación formal,Enseñanza preescolar y enseñanza primaria/EGB,Aranceles de enseñanza primaria/EGB,79146145.95,0.005624
ENSEÑANZA,SERVICIOS EDUCATIVOS,Educación formal,Enseñanza preescolar y enseñanza primaria/EGB,Aranceles de jardín de infantes 2 a 4 años,18727354.4,0.001331
ENSEÑANZA,SERVICIOS EDUCATIVOS,Educación formal,Enseñanza preescolar y enseñanza primaria/EGB,Aranceles de preescolar,8914638.39,0.000633
ENSEÑANZA,SERVICIOS EDUCATIVOS,Educación formal,Enseñanza preescolar y enseñanza primaria/EGB,Matrícula de enseñanza primaria/EGB,18392430.08,0.001307
ENSEÑANZA,SERVICIOS EDUCATIVOS,Educación formal,Enseñanza preescolar y enseñanza primaria/EGB,Matrícula de jardín de infantes 2 a 4 años,3653622.5,0.00026
ENSEÑANZA,SERVICIOS EDUCATIVOS,Educación formal,Enseñanza preescolar y enseñanza primaria/EGB,Matrícula de preescolar,2787635.4,0.000198
ENSEÑANZA,SERVICIOS EDUCATIVOS,Educación formal,Enseñanza secundaria/polimodal,Aranceles de enseñanza secundaria/polimodal,35636369.9,0.002532
ENSEÑANZA,SERVICIOS EDUCATIVOS,Educación formal,Enseñanza secundaria/polimodal,Matrícula de enseñanza secundaria/polimodal,8638586.3,0.000614
ENSEÑANZA,SERVICIOS EDUCATIVOS,Educación formal,Enseñanza superior o universitaria,Aranceles de enseñanza superior o universitaria,60741316.1,0.004316
ENSEÑANZA,SERVICIOS EDUCATIVOS,Educación formal,Enseñanza superior o universitaria,Matrícula de enseñanza superior o universitaria,15463333.5,0.001099
ENSEÑANZA,SERVICIOS EDUCATIVOS,Enseñanza no formal (no atribuible a ningún nivel),Enseñanza no  formal (no atribuible a ningún nivel),Clases o cursos de apoyo,10457952,0.000743
ENSEÑANZA,SERVICIOS EDUCATIVOS,Enseñanza no formal (no atribuible a ningún nivel),Enseñanza no  formal (no atribuible a ningún nivel),Cursos de computación,6351792.5,0.000451
ENSEÑANZA,SERVICIOS EDUCATIVOS,Enseñanza no formal (no atribuible a ningún nivel),Enseñanza no  formal (no atribuible a ningún nivel),"Enseñanza artística (danzas, guitarra, pintura, canto, etc.)",10293649.5,0.000731
ENSEÑANZA,SERVICIOS EDUCATIVOS,Enseñanza no formal (no atribuible a ningún nivel),Enseñanza no  formal (no atribuible a ningún nivel),"Enseñanza técnica y comercial (curso de impuestos, secretariado, dactilografía, electricista, electromecánico, etc.)",3022826.3,0.000215
ENSEÑANZA,SERVICIOS EDUCATIVOS,Enseñanza no formal (no atribuible a ningún nivel),Enseñanza no  formal (no atribuible a ningún nivel),Idioma extranjero,26713601.2,0.001898
ENSEÑANZA,SERVICIOS EDUCATIVOS,Enseñanza no formal (no atribuible a ningún nivel),Enseñanza no  formal (no atribuible a ningún nivel),"Otros cursos de educación no formal (cocina, repostería, corte y confección, peluquería, artesanías, etc.)",10803896,0.000768
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),Adhesivos escolares para actividades educativas,1153628.295,8.2e-05
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),"Anotador, block, repuesto  para carpeta, resma para impresora",10595532.648,0.000753
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),"Bolígrafo, lapicera, roller, lápiz mecánico, porta mina",5014949.132,0.000356
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),Carpetas,3199851.321,0.000227
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),Cartucheras y canoplas,626725.473,4.5e-05
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),Compás,382097.785,2.7e-05
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),Cuaderno,8095982.982,0.000575
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),Fotocopias,19988105.165,0.00142
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),Goma de borrar,517673.044,3.7e-05
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),"Lápiz de color, pastel, cera, temperas",2155635.021,0.000153
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),Lápiz negro,908250.3,6.5e-05
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),"Marcadores, resaltadores",1710904.941,0.000122
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),"Material de dibujo, pintura y cerámica",1618470.077,0.000115
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),Material para dibujo técnico,592354.971,4.2e-05
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),Otros materiales escolares,14362785.868,0.001021
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),"Papel para forrar, glacé, cartulina, etiquetas, sobres, mapas escolares",3459936.477,0.000246
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Material escolar y técnico (incluye papel y útiles escolares),Material escolar y técnico (incluye papel y útiles escolares),"Regla, escuadra, transportador",406878.126,2.9e-05
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Textos,Textos de estudio,"Otros textos educativos (trabajos prácticos, apuntes)",8259615.49,0.000587
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Textos,Textos de estudio,Textos primarios y de EGB,16218889.9,0.001152
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Textos,Textos de estudio,Textos secundarios y de polimodal,4654670.7,0.000331
ENSEÑANZA,TEXTOS Y ÚTILES ESCOLARES,Textos,Textos de estudio,Textos universitarios y de formación profesional,14946882.6,0.001062
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos eléctricos pequeños para el hogar,Artefactos eléctricos pequeños para el hogar,"Abrelatas, cuchillo, pelapapas eléctrico",41959.48849,3e-06
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos eléctricos pequeños para el hogar,Artefactos eléctricos pequeños para el hogar,"Cafetera, pava, tetera eléctrica",578421.32394,4.1e-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos eléctricos pequeños para el hogar,Artefactos eléctricos pequeños para el hogar,"Licuadora, batidora, procesadora, juguera, molinillo p/café, exprimidor, tostadora, freidora, grill, panquequera y heladora - yogurtera eléctrica",3258678.6062,0.000232
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos eléctricos pequeños para el hogar,Artefactos eléctricos pequeños para el hogar,Otros artefactos eléctricos pequeños para el hogar,771195.33698,5.5e-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos eléctricos pequeños para el hogar,Artefactos eléctricos pequeños para el hogar,Plancha eléctrica para la ropa,2172441.66287,0.000154
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos eléctricos pequeños para el hogar,Artefactos eléctricos pequeños para el hogar,Reparación de artefactos eléctricos pequeños para el hogar,530202.5155,3.8e-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos eléctricos pequeños para el hogar,Artefactos eléctricos pequeños para el hogar,"Ventilador de mesa o de pie, turbo circulador",4268539.59372,0.000303
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos eléctricos pequeños para el hogar,Artefactos eléctricos pequeños para el hogar,Ventilador de techo,2129342.86217,0.000151
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos grandes para el hogar,"Artefactos  grandes para limpiar, climatizar y conservar la vivienda",Acondicionador de aire,19873547.65679,0.001412
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos grandes para el hogar,"Artefactos  grandes para limpiar, climatizar y conservar la vivienda","Aspiradora, enceradora",1770480.02944,0.000126
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos grandes para el hogar,"Artefactos  grandes para limpiar, climatizar y conservar la vivienda","Calefón, termotanque a gas",6193318.47208,0.00044
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos grandes para el hogar,"Artefactos  grandes para limpiar, climatizar y conservar la vivienda","Calefón, termotanque a otros combustibles",1602089.19032,0.000114
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos grandes para el hogar,"Artefactos  grandes para limpiar, climatizar y conservar la vivienda",Estufa a kerosene/gasoil,239044.00253,1.7e-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos grandes para el hogar,"Artefactos  grandes para limpiar, climatizar y conservar la vivienda","Estufa, calefactor a gas",5553100.01881,0.000395
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos grandes para el hogar,"Artefactos  grandes para limpiar, climatizar y conservar la vivienda","Estufa, calefactor eléctrico",1709796.77734,0.000121
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos grandes para el hogar,"Artefactos  grandes para limpiar, climatizar y conservar la vivienda",Extractor de aire,1160974.09867,8.2e-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos grandes para el hogar,"Artefactos  grandes para limpiar, climatizar y conservar la vivienda",Lavavajilla,557658.3525,4e-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos grandes para el hogar,"Artefactos  grandes para limpiar, climatizar y conservar la vivienda","Otros artefactos grandes para limpiar, climatizar y conservar la vivienda",2651609.87777,0.000188
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos grandes para el hogar,"Artefactos  grandes para limpiar, climatizar y conservar la vivienda","Reparación de artefactos para limpiar, climatizar y conservar la vivienda",1601970.14482,0.000114
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,Artefactos grandes para el hogar,"Artefactos  grandes para limpiar, climatizar y conservar la vivienda",Ventas de otros bienes del hogar excluidos propiedades y vehículos,-1177952.30761,-8.4e-05
