division,grupo,clase,subclase,articulo,monto,porcentaje
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPOS DE RECEPCIÓN, GRABACIÓN Y REPRODUCCIÓN DE IMÁGENES Y SONIDO","EQUIPOS DE RADIO, MINICOMPONENTES, ETC..","REPARACIÓN DE EQUIPOS DE RADIO, ETC.",1213300.68,2E-05
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPO FOTOGRÁFICO, VIDEOCÁMARAS DE FILMACIÓN, PROYECCIÓN E INSTRUMENTOS ÓPTICOS","EQUIPO FOTOGRÁFICO, VIDEOCÁMARAS, DE FILMACIÓN Y PROYECCIÓN E INSTRUMENTOS ÓPTICOS",CÁMARAS Y ACCESORIOS (TELEOBJETIVO),2407646.82,3.9E-05
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPO FOTOGRÁFICO, VIDEOCÁMARAS DE FILMACIÓN, PROYECCIÓN E INSTRUMENTOS ÓPTICOS","EQUIPO FOTOGRÁFICO, VIDEOCÁMARAS, DE FILMACIÓN Y PROYECCIÓN E INSTRUMENTOS ÓPTICOS",CÁMARA DIGITAL,37534638.52,0.000608
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPO FOTOGRÁFICO, VIDEOCÁMARAS DE FILMACIÓN, PROYECCIÓN E INSTRUMENTOS ÓPTICOS","EQUIPO FOTOGRÁFICO, VIDEOCÁMARAS, DE FILMACIÓN Y PROYECCIÓN E INSTRUMENTOS ÓPTICOS","VIDEOCÁMARA, FILMADORA, PROYECTORES DE PELÍCULAS",11196153.22,0.000181
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPO FOTOGRÁFICO, VIDEOCÁMARAS DE FILMACIÓN, PROYECCIÓN E INSTRUMENTOS ÓPTICOS","EQUIPO FOTOGRÁFICO, VIDEOCÁMARAS, DE FILMACIÓN Y PROYECCIÓN E INSTRUMENTOS ÓPTICOS","INSTRUMENTOS ÓPTICOS: MICROSCOPIO, TELESCOPIO, BINOCULARES",532601.18,9E-06
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPO FOTOGRÁFICO, VIDEOCÁMARAS DE FILMACIÓN, PROYECCIÓN E INSTRUMENTOS ÓPTICOS","EQUIPO FOTOGRÁFICO, VIDEOCÁMARAS, DE FILMACIÓN Y PROYECCIÓN E INSTRUMENTOS ÓPTICOS","OTROS EQUIPOS FOTOGRÁFICOS DE FILMACIÓN, PROYECCIÓN  E INSTRUMENTOS ÓPTICOS",236363.31,4E-06
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPO FOTOGRÁFICO, VIDEOCÁMARAS DE FILMACIÓN, PROYECCIÓN E INSTRUMENTOS ÓPTICOS","EQUIPO FOTOGRÁFICO, VIDEOCÁMARAS, DE FILMACIÓN Y PROYECCIÓN E INSTRUMENTOS ÓPTICOS","REPARACIÓN DE EQUIPOS FOTOGRÁFICOS, VIDEOCÁMARAS, DE FILMACIÓN Y PROYECCIÓN  E INSTRUMENTOS ÓPTICOS",935984.31,1.5E-05
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","COMPUTADORA DE ESCRITORIO, CPU, MONITOR",118089128.69,0.001912
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","COMPUTADORA PERSONAL: NOTEBOOK, NETBOOK",100377042.68,0.001625
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","IMPRESORA, ESCÁNER, MULTIFUNCIÓN",5315098.26,8.6E-05
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","MOUSE, TECLADO, CABLES, FILTRO, PLACAS DE RED, WEBCAMS, PARLANTES, AURICULARES, ETC.",5614574.53,9.1E-05
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS",SOFTWARE,193879.39,3E-06
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","DISCO RÍGIDO, GRABADORA, LECTORA, MEMORIA, PLACA DE SONIDO, ROUTER, MÓDEM, ETC.",4542560.47,7.4E-05
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","LECTOR DIGITAL DE LIBROS, TABLETAS",7300582.44,0.000118
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","OTROS EQUIPOS DE COMPUTACIÓN, CALCULADORA, MÁQUINA DE ESCRIBIR, AGENDAS ELECTRÓNICAS Y ACCESORIOS VARIOS",3312051.87,5.4E-05
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS Y ACCESORIOS","REPARACIÓN DE EQUIPOS DE COMPUTACIÓN, CALCULADORAS, AGENDAS ELECTRÓNICAS, ETC.",8052844.49,0.00013
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","ELEMENTOS PARA GRABAR Y GRABADOS (CASETES, CDS, ETC..)","ELEMENTOS PARA GRABAR: CASETES, CDS, ETC..","CASETES VÍRGENES PARA VIDEO, AUDIO, PELÍCULAS PARA FILMAR",247930,4E-06
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","ELEMENTOS PARA GRABAR Y GRABADOS (CASETES, CDS, ETC..)","ELEMENTOS PARA GRABAR: CASETES, CDS, ETC..",PENDRIVE Y TARJETAS DE MEMORIA,24833935.02,0.000402
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","ELEMENTOS PARA GRABAR Y GRABADOS (CASETES, CDS, ETC..)","ELEMENTOS PARA GRABAR: CASETES, CDS, ETC..","CINTA, CARTUCHO PARA IMPRESORA",45253525.64,0.000733
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","ELEMENTOS PARA GRABAR Y GRABADOS (CASETES, CDS, ETC..)","ELEMENTOS PARA GRABAR: CASETES, CDS, ETC..","CD ROM , DVD, ETC.",29758554.88,0.000482
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","ELEMENTOS PARA GRABAR Y GRABADOS (CASETES, CDS, ETC..)","ELEMENTOS PARA GRABAR: CASETES, CDS, ETC..",OTROS MEDIOS PARA GRABACIÓN,1637970.4,2.7E-05
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","ELEMENTOS PARA GRABAR Y GRABADOS (CASETES, CDS, ETC..)","ELEMENTOS GRABADOS: CASETES, CDS, ETC..",CD GRABADOS,18360306.97,0.000297
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","ELEMENTOS PARA GRABAR Y GRABADOS (CASETES, CDS, ETC..)","ELEMENTOS GRABADOS: CASETES, CDS, ETC..",DVD GRABADOS,15757587.37,0.000255
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","ELEMENTOS PARA GRABAR Y GRABADOS (CASETES, CDS, ETC..)","ELEMENTOS GRABADOS: CASETES, CDS, ETC..",PELÍCULAS GRABADAS,19507779.5,0.000316
ESPARCIMIENTO,"EQUIPOS AUDIO-VISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","ELEMENTOS PARA GRABAR Y GRABADOS (CASETES, CDS, ETC..)","ELEMENTOS GRABADOS: CASETES, CDS, ETC..",OTROS,232093,4E-06
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,EQUIPOS Y OTROS PARA LA RECREACIÓN,EQUIPOS Y OTROS PARA LA RECREACIÓN,"BOTES, LANCHAS, MOTORES FUERA DE BORDA, VELAS, ETC.",9597572.02,0.000155
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,EQUIPOS Y OTROS PARA LA RECREACIÓN,EQUIPOS Y OTROS PARA LA RECREACIÓN,"CABALLOS Y PONIS, VEHÍCULOS DE TRACCIÓN A SANGRE",631187.63,1E-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,EQUIPOS Y OTROS PARA LA RECREACIÓN,EQUIPOS Y OTROS PARA LA RECREACIÓN,"CANOAS, KAYAC, TABLAS DE SURF A VELA",2070136.2,3.4E-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,EQUIPOS Y OTROS PARA LA RECREACIÓN,EQUIPOS Y OTROS PARA LA RECREACIÓN,"MÁQUINAS DE PIN BALL, MÁQUINAS PARA JUEGOS, ETC..",25898.52,0
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,EQUIPOS Y OTROS PARA LA RECREACIÓN,EQUIPOS Y OTROS PARA LA RECREACIÓN,"MESAS DE BILLAR, MESAS PARA TENIS",83712.63,1E-06
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,EQUIPOS Y OTROS PARA LA RECREACIÓN,EQUIPOS Y OTROS PARA LA RECREACIÓN,OTROS EQUIPOS DURADEROS PARA LA RECREACIÓN,139146.68,2E-06
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,EQUIPOS Y OTROS PARA LA RECREACIÓN,EQUIPOS Y OTROS PARA LA RECREACIÓN,REPARACIÓN DE EQUIPOS DURADEROS PARA LA RECREACIÓN,625601.58,1E-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"JUEGOS, JUGUETES Y HOBBIES","JUEGOS, JUGUETES Y HOBBIES Y SUS REPARACIONES","JUEGOS DE SALÓN: DADOS, LUDO, CARTAS, ETC..",13958182.4,0.000226
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"JUEGOS, JUGUETES Y HOBBIES","JUEGOS, JUGUETES Y HOBBIES Y SUS REPARACIONES","APARATOS DE VIDEO JUEGOS: PLAYSTATION, WII, X BOX, ETC. ",121228746,0.001962
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"JUEGOS, JUGUETES Y HOBBIES","JUEGOS, JUGUETES Y HOBBIES Y SUS REPARACIONES","VIDEOJUEGOS PARA CONSOLAS Y PC: CD, DVD, ETC.",35050092.7,0.000567
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"JUEGOS, JUGUETES Y HOBBIES","JUEGOS, JUGUETES Y HOBBIES Y SUS REPARACIONES","JUGUETES A CUERDA, A FRICCIÓN, ELÉCTRICOS O A PILAS",44207442.71,0.000716
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"JUEGOS, JUGUETES Y HOBBIES","JUEGOS, JUGUETES Y HOBBIES Y SUS REPARACIONES",JUGUETES PARA ARMAR,23059379.2,0.000373
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"JUEGOS, JUGUETES Y HOBBIES","JUEGOS, JUGUETES Y HOBBIES Y SUS REPARACIONES",JUGUETES PARA BEBÉ: SONAJERO,16682506.55,0.00027
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"JUEGOS, JUGUETES Y HOBBIES","JUEGOS, JUGUETES Y HOBBIES Y SUS REPARACIONES",MUÑECOS/AS,43430939.59,0.000703
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"JUEGOS, JUGUETES Y HOBBIES","JUEGOS, JUGUETES Y HOBBIES Y SUS REPARACIONES","BICICLETA (EXCEPTO PARA ADULTO) TRICICLO, ZAPATILLA, MONOPATÍN, OTROS RODADOS",83861970.92,0.001357
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"JUEGOS, JUGUETES Y HOBBIES","JUEGOS, JUGUETES Y HOBBIES Y SUS REPARACIONES","ENTRETENIMIENTOS VARIOS: ARTÍCULOS DE COLECCIÓN (ESTAMPILLAS, ETC.), FIGURITAS Y ÁLBUMES, MATERIALES DE ARTESANÍAS: PINCELES, PINTURAS, AEROMODELISMO, PIROTECNIA, ETC.",7251477.1,0.000117
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"JUEGOS, JUGUETES Y HOBBIES","JUEGOS, JUGUETES Y HOBBIES Y SUS REPARACIONES","MÁSCARAS, DISFRACES, ETC.",4974992,8.1E-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"JUEGOS, JUGUETES Y HOBBIES","JUEGOS, JUGUETES Y HOBBIES Y SUS REPARACIONES","ADORNOS DE NAVIDAD (GUIRNALDAS, LUCES, ETC.)",9901228.29,0.00016
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"JUEGOS, JUGUETES Y HOBBIES","JUEGOS, JUGUETES Y HOBBIES Y SUS REPARACIONES",OTROS ,43687371.4,0.000707
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"JUEGOS, JUGUETES Y HOBBIES","JUEGOS, JUGUETES Y HOBBIES Y SUS REPARACIONES",REPARACIÓN DE JUEGOS Y JUGUETES,3009670,4.9E-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"EQUIPO PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","EQUIPOS PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","CALZADO PARA DEPORTES VARIOS: BOTINES PARA FÚTBOL, GOLF, ESQUÍ",74996911,0.001214
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"EQUIPO PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","EQUIPOS PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","PELOTA PARA DEPORTE VARIOS: FÚTBOL, RUGBY",16258127,0.000263
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"EQUIPO PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","EQUIPOS PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","PALETA, RAQUETA",15097841,0.000244
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"EQUIPO PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","EQUIPOS PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","TOBILLERA, RODILLERA, MUÑEQUERA, GUANTES",9051648,0.000147
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"EQUIPO PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","EQUIPOS PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","COLCHONETAS, PESAS, ETC.. PARA GIMNASIA",3806382,6.2E-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"EQUIPO PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","EQUIPOS PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE",APARATOS PARA GIMNASIA,20301977,0.000329
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"EQUIPO PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","EQUIPOS PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","ARTÍCULOS DE CAZA, PESCA, NÁUTICA, ESQUÍ, BUCEO, ETC..",13812438.5,0.000224
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"EQUIPO PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","EQUIPOS PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","CARPAS, BOLSAS DE DORMIR, MOCHILA PARA CAMPAMENTO Y ANDINISMO",7850915,0.000127
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"EQUIPO PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","EQUIPOS PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","OTROS ARTÍCULOS DEPORTIVOS, DE CAMPAMENTO Y RECREACIÓN: PALOS DE HOCKEY, GOLF, PATINES, ROLLER, ETC..",20444321,0.000331
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"EQUIPO PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","EQUIPOS PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","REPARACIÓN DE ARTÍCULOS PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN",1291830,2.1E-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"EQUIPO PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","EQUIPOS PARA EL DEPORTE, CAMPAMENTO Y RECREACIÓN AL AIRE LIBRE","ALQUILER DE ARTÍCULOS DEPORTIVOS, CAMPAMENTO Y RECREACIÓN",109930,2E-06
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"PLANTAS, FLORES Y OTROS ARTÍCULOS PARA JARDINERÍA","PLANTAS, FLORES Y OTROS ARTÍCULOS PARA JARDINERÍA",FLORES Y PLANTAS NATURALES,42956824.2,0.000695
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"PLANTAS, FLORES Y OTROS ARTÍCULOS PARA JARDINERÍA","PLANTAS, FLORES Y OTROS ARTÍCULOS PARA JARDINERÍA",TIERRA Y FERTILIZANTES,6794893.4,0.00011
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"PLANTAS, FLORES Y OTROS ARTÍCULOS PARA JARDINERÍA","PLANTAS, FLORES Y OTROS ARTÍCULOS PARA JARDINERÍA",FLORES Y PLANTAS ARTIFICIALES,10515213,0.00017
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"PLANTAS, FLORES Y OTROS ARTÍCULOS PARA JARDINERÍA","PLANTAS, FLORES Y OTROS ARTÍCULOS PARA JARDINERÍA",OTROS ARTÍCULOS PARA JARDINERÍA,9410293.6,0.000152
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"MASCOTA, SERVICIOS VETERINARIOS Y PRODUCTOS CONEXOS.","MASCOTA, SERVICIOS VETERINARIOS Y PRODUCTOS CONEXOS.",COMPRA DE MASCOTA,44761796,0.000725
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"MASCOTA, SERVICIOS VETERINARIOS Y PRODUCTOS CONEXOS.","MASCOTA, SERVICIOS VETERINARIOS Y PRODUCTOS CONEXOS.",ATENCIÓN DE MASCOTA,90369559.2,0.001463
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"MASCOTA, SERVICIOS VETERINARIOS Y PRODUCTOS CONEXOS.","MASCOTA, SERVICIOS VETERINARIOS Y PRODUCTOS CONEXOS.",ALIMENTO PARA MASCOTA,387235914.63,0.006268
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"MASCOTA, SERVICIOS VETERINARIOS Y PRODUCTOS CONEXOS.","MASCOTA, SERVICIOS VETERINARIOS Y PRODUCTOS CONEXOS.",ARTÍCULOS RELATIVOS A MASCOTAS,19497952.74,0.000316
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,INSTRUMENTOS MUSICALES,INSTRUMENTOS MUSICALES (EXCLUIR PARA USO PROFESIONAL O DE JUGUETE),"BATERÍA, TUMBADORA, BOMBO",2718631.9,4.4E-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,INSTRUMENTOS MUSICALES,INSTRUMENTOS MUSICALES (EXCLUIR PARA USO PROFESIONAL O DE JUGUETE),"GUITARRA, BAJO",8338620.34,0.000135
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,INSTRUMENTOS MUSICALES,INSTRUMENTOS MUSICALES (EXCLUIR PARA USO PROFESIONAL O DE JUGUETE),"PIANO, ÓRGANO",3542760.75,5.7E-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,INSTRUMENTOS MUSICALES,INSTRUMENTOS MUSICALES (EXCLUIR PARA USO PROFESIONAL O DE JUGUETE),"TROMPETA, CLARINETE, FLAUTA, FLAUTA DULCE, ARMÓNICA",597635.83,1E-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,INSTRUMENTOS MUSICALES,INSTRUMENTOS MUSICALES (EXCLUIR PARA USO PROFESIONAL O DE JUGUETE),OTROS INSTRUMENTOS MUSICALES,11849909.89,0.000192
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,INSTRUMENTOS MUSICALES,INSTRUMENTOS MUSICALES (EXCLUIR PARA USO PROFESIONAL O DE JUGUETE),REPARACIÓN DE INSTRUMENTOS MUSICALES,2311552.21,3.7E-05
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,SERVICIOS RECREATIVOS Y DEPORTIVOS,SERVICIOS RECREATIVOS Y DEPORTIVOS,ALQUILER DE ARTÍCULOS PARA DEPORTES,700842,1.1E-05
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,SERVICIOS RECREATIVOS Y DEPORTIVOS,SERVICIOS RECREATIVOS Y DEPORTIVOS,"ALQUILER DE CANCHA DE FÚTBOL, TENIS, PADDLE",33951856.5,0.00055
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,SERVICIOS RECREATIVOS Y DEPORTIVOS,SERVICIOS RECREATIVOS Y DEPORTIVOS,COLONIA DE VACACIONES,16105775,0.000261
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,SERVICIOS RECREATIVOS Y DEPORTIVOS,SERVICIOS RECREATIVOS Y DEPORTIVOS,CUOTA DE CLUB DEPORTIVO - GIMNASIO,170819708.66,0.002765
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,SERVICIOS RECREATIVOS Y DEPORTIVOS,SERVICIOS RECREATIVOS Y DEPORTIVOS,ENTRADA A ESPECTÁCULOS DEPORTIVOS,24093319.25,0.00039
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,SERVICIOS RECREATIVOS Y DEPORTIVOS,SERVICIOS RECREATIVOS Y DEPORTIVOS,FICHAS Y TARJETAS PARA JUEGOS,3097799.55,5E-05
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,SERVICIOS RECREATIVOS Y DEPORTIVOS,SERVICIOS RECREATIVOS Y DEPORTIVOS,"LECCIONES EN GRUPO O INDIVIDUAL: ESQUÍ, NATACIÓN, EQUITACIÓN, BAILE (TANGO), ETC..",50709370,0.000821
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,SERVICIOS RECREATIVOS Y DEPORTIVOS,SERVICIOS RECREATIVOS Y DEPORTIVOS,OTROS SERVICIOS DEPORTIVOS,7234628,0.000117
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,SERVICIOS CULTURALES,SERVICIOS CULTURALES,TELEVISIÓN POR CABLE O SATELITAL,962933438.43,0.015587
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,SERVICIOS CULTURALES,SERVICIOS CULTURALES,ALQUILER DE PELÍCULAS Y VIDEOJUEGOS,6159783.8,0.0001
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,SERVICIOS CULTURALES,SERVICIOS CULTURALES,REVELADO Y COPIA DE PELÍCULAS FOTOGRÁFICAS,7486509.5,0.000121
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,SERVICIOS CULTURALES,SERVICIOS CULTURALES,"FOTOGRAFÍAS (FOTO CARNET, FOTO ESCOLAR)",2550553,4.1E-05
